geneset	gene
GS246761	84487
GS246761	171136
GS246761	114004
GS246761	171088
GS246761	116744
GS246761	64030
GS246761	81921
GS246761	81741
GS246761	171402
GS246761	81753
GS246761	114629
GS246761	85268
GS246761	60563
GS246761	64036
GS246761	65048
GS246761	191571
GS246761	60460
GS246761	84394
GS246761	58812
GS246761	81771
GS246761	117269
GS246761	171493
GS246761	64035
GS246761	84390
GS246761	114244
GS246761	59315
GS246761	29548
GS246761	65050
GS246761	66016
GS246761	83470
GS246761	85272
GS246761	114210
GS246761	83476
GS246761	192207
GS246761	94202
GS246761	171163
GS246761	114107
GS246761	113912
GS246761	63848
GS246761	79208
GS246761	83611
GS246761	114593
GS246761	171109
GS246761	89824
GS246761	117538
GS246761	171111
GS246761	171485
GS246761	114856
GS246761	84357
GS246761	171046
GS246761	117100
GS246761	81710
GS246761	170917
GS246761	64633
GS246761	65028
GS246761	113992
GS246761	154516
GS246761	116684
GS246761	50864
GS246761	81750
GS246761	64521
GS246761	140945
GS246761	83765
GS246761	170914
GS246761	171115
GS246761	81803
GS246761	140693
GS246761	60356
GS246761	191569
GS246761	60664
GS246761	116727
GS246761	63882
GS246761	60444
GS246761	170739
GS246761	170842
GS246761	60394
GS246761	114027
GS246761	60564
GS246761	246074
GS246761	81520
GS246761	117955
GS246761	81656
GS246761	140944
GS246761	114516
GS246761	79252
GS246761	66015
GS246761	50522
GS246761	83720
GS246761	85327
GS246761	252859
GS246761	116641
GS246761	29599
GS246761	29600
GS246761	64373
GS246761	64862
GS246761	79113
GS246761	25485
GS246761	64628
GS246761	112400
GS246761	25132
GS246761	117105
GS246761	84352
GS246761	116695
GS246761	64043
GS246761	60666
GS246761	89826
GS246761	252854
GS246761	171146
GS246761	85254
GS246761	116560
GS246761	171142
GS246761	81527
GS246761	170899
GS246761	83613
GS246761	56777
GS246761	171040
GS246761	64364
GS246761	79011
GS246761	81518
GS246761	79216
GS246761	117023
GS246761	171071
GS246761	83588
GS246761	83801
GS246761	171131
GS246761	64619
GS246761	85246
GS246761	81526
GS246761	192245
GS246761	170907
GS246761	78962
GS246761	192280
GS246761	170818
GS246761	114592
GS246761	85428
GS246761	117265
GS246761	81818
GS246761	113918
GS246761	245956
GS246761	117052
GS246761	171571
GS246761	171414
GS246761	192126
GS246761	79251
GS246761	54355
GS246761	191573
GS246761	116723
GS246761	140674
GS246761	79211
GS246761	114555
GS246761	690244
GS246761	192249
GS246761	116728
GS246761	64191
GS246761	140928
GS246761	171339
GS246761	171147
GS246761	171148
GS246761	81531
GS246761	170573
GS246761	59294
GS246761	171160
GS246761	116696
GS246761	171409
GS246761	64057
GS246761	360616
GS246761	89805
GS246761	191595
GS246761	66018
GS246761	286931
GS246761	171099
GS246761	246118
GS246761	286973
GS246761	266609
GS246761	252880
GS246761	266735
GS246761	266802
GS246761	266681
GS246761	266712
GS246761	84023
GS246761	246755
GS246761	266705
GS246761	286997
GS246761	266732
GS246761	259225
GS246761	140720
GS246761	261737
GS246761	113907
GS246761	266806
GS246761	79213
GS246761	259227
GS246761	50646
GS246761	286758
GS246761	64547
GS246761	140724
GS246761	140729
GS246761	171581
GS246761	252917
GS246761	246153
GS246761	266714
GS246761	252928
GS246761	50658
GS246761	171387
GS246761	26759
GS246761	170816
GS246761	266734
GS246761	257645
GS246761	266777
GS246761	316077
GS246761	302538
GS246761	287526
GS246761	338477
GS246761	312495
GS246761	306487
GS246761	302822
GS246761	315611
GS246761	338475
GS246761	298908
GS246761	311604
GS246761	306616
GS246761	60660
GS246761	60449
GS246761	286923
GS246761	286930
GS246761	191574
GS246761	66030
GS246761	50871
GS246761	286937
GS246761	84587
GS246761	286901
GS246761	50938
GS246761	59320
GS246761	59322
GS246761	64194
GS246761	266601
GS246761	246281
GS246761	301595
GS246761	306459
GS246761	266762
GS246761	60332
GS246761	117284
GS246761	252958
GS246761	266780
GS246761	79111
GS246761	59114
GS246761	259243
GS246761	60589
GS246761	85383
GS246761	259242
GS246761	266680
GS246761	192189
GS246761	359959
GS246761	289372
GS246761	293451
GS246761	313453
GS246761	353302
GS246761	303311
GS246761	287927
GS246761	287422
GS246761	360202
GS246761	289596
GS246761	353303
GS246761	303605
GS246761	117242
GS246761	300186
GS246761	353227
GS246761	300286
GS246761	338474
GS246761	304081
GS246761	246262
GS246761	252889
GS246761	170955
GS246761	298199
GS246761	399489
GS246761	366894
GS246761	310448
GS246761	361549
GS246761	291553
GS246761	362911
GS246761	304827
GS246761	299691
GS246761	361170
GS246761	298101
GS246761	299159
GS246761	308776
GS246761	361612
GS246761	361474
GS246761	310552
GS246761	311615
GS246761	289586
GS246761	295703
GS246761	297530
GS246761	364901
GS246761	315085
GS246761	311055
GS246761	294232
GS246761	312086
GS246761	361432
GS246761	288532
GS246761	302302
GS246761	308923
GS246761	406864
GS246761	362691
GS246761	406866
GS246761	288280
GS246761	299609
GS246761	288652
GS246761	294674
GS246761	291325
GS246761	361796
GS246761	294255
GS246761	444986
GS246761	360942
GS246761	289456
GS246761	314251
GS246761	399684
GS246761	363139
GS246761	361788
GS246761	289453
GS246761	408200
GS246761	432361
GS246761	309131
GS246761	300888
GS246761	308576
GS246761	288659
GS246761	300649
GS246761	313874
GS246761	313594
GS246761	313022
GS246761	308831
GS246761	294088
GS246761	297814
GS246761	312728
GS246761	361450
GS246761	306055
GS246761	309071
GS246761	361625
GS246761	312707
GS246761	307171
GS246761	309729
GS246761	360634
GS246761	301284
GS246761	287119
GS246761	310326
GS246761	315333
GS246761	289758
GS246761	361668
GS246761	361843
GS246761	289833
GS246761	29157
GS246761	304431
GS246761	300129
GS246761	313575
GS246761	307106
GS246761	314627
GS246761	290308
GS246761	291709
GS246761	360961
GS246761	361696
GS246761	296182
GS246761	361135
GS246761	291540
GS246761	315711
GS246761	288321
GS246761	311311
GS246761	367106
GS246761	362384
GS246761	290614
GS246761	315705
GS246761	300663
GS246761	308668
GS246761	300889
GS246761	313510
GS246761	365748
GS246761	287585
GS246761	313806
GS246761	315217
GS246761	302934
GS246761	308118
GS246761	307997
GS246761	362316
GS246761	363674
GS246761	311437
GS246761	312538
GS246761	291006
GS246761	361821
GS246761	291340
GS246761	290880
GS246761	363113
GS246761	297595
GS246761	305858
GS246761	289727
GS246761	313101
GS246761	316242
GS246761	305923
GS246761	315219
GS246761	360820
GS246761	310849
GS246761	290356
GS246761	291926
GS246761	296469
GS246761	293627
GS246761	287532
GS246761	315496
GS246761	363909
GS246761	294883
GS246761	295027
GS246761	305922
GS246761	315298
GS246761	310621
GS246761	360834
GS246761	361286
GS246761	303786
GS246761	364838
GS246761	366274
GS246761	308445
GS246761	290562
GS246761	288093
GS246761	292051
GS246761	315722
GS246761	360916
GS246761	362734
GS246761	678743
GS246761	291653
GS246761	365382
GS246761	303553
GS246761	310261
GS246761	289397
GS246761	362696
GS246761	304195
GS246761	287151
GS246761	363110
GS246761	361560
GS246761	308493
GS246761	287424
GS246761	361528
GS246761	287537
GS246761	309014
GS246761	306081
GS246761	361018
GS246761	317163
GS246761	294449
GS246761	360605
GS246761	312952
GS246761	297952
GS246761	304301
GS246761	292907
GS246761	303000
GS246761	309444
GS246761	298298
GS246761	362035
GS246761	309000
GS246761	290467
GS246761	366251
GS246761	316226
GS246761	298655
GS246761	363085
GS246761	293736
GS246761	361495
GS246761	361105
GS246761	299636
GS246761	305156
GS246761	361812
GS246761	287527
GS246761	296371
GS246761	361694
GS246761	312563
GS246761	288161
GS246761	313507
GS246761	289318
GS246761	291819
GS246761	310483
GS246761	313234
GS246761	303559
GS246761	363616
GS246761	301442
GS246761	305494
GS246761	501550
GS246761	288026
GS246761	361415
GS246761	289007
GS246761	363122
GS246761	294103
GS246761	309459
GS246761	362584
GS246761	360882
GS246761	289129
GS246761	362508
GS246761	362675
GS246761	304103
GS246761	361574
GS246761	314612
GS246761	313666
GS246761	316219
GS246761	360835
GS246761	314622
GS246761	314619
GS246761	304816
GS246761	306279
GS246761	293693
GS246761	305977
GS246761	315882
GS246761	299923
GS246761	361472
GS246761	301516
GS246761	311187
GS246761	307579
GS246761	363006
GS246761	314961
GS246761	311718
GS246761	360580
GS246761	295277
GS246761	304109
GS246761	362619
GS246761	304822
GS246761	293654
GS246761	314683
GS246761	303505
GS246761	360638
GS246761	303175
GS246761	308113
GS246761	364879
GS246761	360891
GS246761	311658
GS246761	363206
GS246761	361818
GS246761	360672
GS246761	361757
GS246761	362423
GS246761	364605
GS246761	308173
GS246761	309111
GS246761	293624
GS246761	291129
GS246761	305972
GS246761	287570
GS246761	294400
GS246761	305064
GS246761	306327
GS246761	289664
GS246761	362727
GS246761	309901
GS246761	295338
GS246761	290485
GS246761	314259
GS246761	302991
GS246761	314441
GS246761	310677
GS246761	298544
GS246761	308594
GS246761	295934
GS246761	295649
GS246761	362530
GS246761	362971
GS246761	361527
GS246761	294019
GS246761	306071
GS246761	292138
GS246761	298577
GS246761	364858
GS246761	314262
GS246761	297437
GS246761	295619
GS246761	300807
GS246761	293514
GS246761	299211
GS246761	362751
GS246761	315996
GS246761	307900
GS246761	362828
GS246761	305751
GS246761	360906
GS246761	293586
GS246761	288587
GS246761	316642
GS246761	310207
GS246761	314621
GS246761	309312
GS246761	315191
GS246761	301261
GS246761	300062
GS246761	291597
GS246761	300719
GS246761	300117
GS246761	300446
GS246761	294795
GS246761	288512
GS246761	297748
GS246761	312846
GS246761	308993
GS246761	306157
GS246761	363228
GS246761	367160
GS246761	314870
GS246761	307657
GS246761	363084
GS246761	315250
GS246761	362474
GS246761	291848
GS246761	306544
GS246761	494021
GS246761	362895
GS246761	310662
GS246761	293645
GS246761	293692
GS246761	311621
GS246761	299186
GS246761	296545
GS246761	293135
GS246761	312705
GS246761	298443
GS246761	293619
GS246761	287371
GS246761	310787
GS246761	299599
GS246761	306534
GS246761	314640
GS246761	298524
GS246761	303599
GS246761	308129
GS246761	313755
GS246761	305509
GS246761	296787
GS246761	303836
GS246761	314648
GS246761	314164
GS246761	294715
GS246761	366031
GS246761	292778
GS246761	308717
GS246761	303070
GS246761	288025
GS246761	362835
GS246761	307234
GS246761	289019
GS246761	362957
GS246761	298690
GS246761	310812
GS246761	311324
GS246761	361637
GS246761	314416
GS246761	288752
GS246761	305242
GS246761	295061
GS246761	298792
GS246761	362625
GS246761	361226
GS246761	316351
GS246761	291388
GS246761	295971
GS246761	313783
GS246761	300444
GS246761	288661
GS246761	366891
GS246761	291354
GS246761	299762
GS246761	316235
GS246761	290527
GS246761	362247
GS246761	314641
GS246761	308387
GS246761	291609
GS246761	310667
GS246761	306527
GS246761	305339
GS246761	292301
GS246761	305454
GS246761	361095
GS246761	301570
GS246761	298504
GS246761	291355
GS246761	362760
GS246761	289734
GS246761	311419
GS246761	299714
GS246761	291464
GS246761	307855
GS246761	315579
GS246761	305826
GS246761	363235
GS246761	305417
GS246761	293056
GS246761	360928
GS246761	362481
GS246761	311786
GS246761	293949
GS246761	291694
GS246761	288484
GS246761	363989
GS246761	315645
GS246761	305475
GS246761	310519
GS246761	360739
GS246761	308690
GS246761	314855
GS246761	288010
GS246761	361419
GS246761	308543
GS246761	361895
GS246761	360579
GS246761	298429
GS246761	295219
GS246761	298189
GS246761	297872
GS246761	362235
GS246761	362269
GS246761	296478
GS246761	293023
GS246761	292098
GS246761	362211
GS246761	300142
GS246761	309859
GS246761	312826
GS246761	361674
GS246761	309419
GS246761	360904
GS246761	310526
GS246761	295430
GS246761	361233
GS246761	314329
GS246761	312478
GS246761	365038
GS246761	312492
GS246761	287746
GS246761	298801
GS246761	306013
GS246761	295228
GS246761	289934
GS246761	287450
GS246761	315121
GS246761	291961
GS246761	360850
GS246761	306771
GS246761	361096
GS246761	311137
GS246761	293688
GS246761	296313
GS246761	308701
GS246761	680308
GS246761	311671
GS246761	287427
GS246761	362800
GS246761	293166
GS246761	313057
GS246761	287805
GS246761	316559
GS246761	361069
GS246761	305021
GS246761	293698
GS246761	310674
GS246761	306842
GS246761	304571
GS246761	291908
GS246761	288626
GS246761	308632
GS246761	303653
GS246761	291565
GS246761	363796
GS246761	300222
GS246761	308501
GS246761	311462
GS246761	361714
GS246761	306460
GS246761	365389
GS246761	293449
GS246761	309922
GS246761	303596
GS246761	289855
GS246761	297453
GS246761	315744
GS246761	314910
GS246761	293545
GS246761	291676
GS246761	308761
GS246761	365352
GS246761	291796
GS246761	363083
GS246761	361621
GS246761	303534
GS246761	364981
GS246761	294329
GS246761	288478
GS246761	315216
GS246761	303671
GS246761	316561
GS246761	295161
GS246761	365813
GS246761	305497
GS246761	362733
GS246761	364410
GS246761	364148
GS246761	362732
GS246761	295341
GS246761	450224
GS246761	308857
GS246761	367903
GS246761	314399
GS246761	291180
GS246761	306761
GS246761	299569
GS246761	291981
GS246761	311549
GS246761	288449
GS246761	305848
GS246761	360970
GS246761	493909
GS246761	309262
GS246761	316413
GS246761	308100
GS246761	493574
GS246761	309641
GS246761	313436
GS246761	309207
GS246761	291670
GS246761	361732
GS246761	308807
GS246761	297756
GS246761	305941
GS246761	494344
GS246761	299938
GS246761	305691
GS246761	315939
GS246761	364534
GS246761	311548
GS246761	300250
GS246761	291211
GS246761	366568
GS246761	287534
GS246761	295347
GS246761	365842
GS246761	503568
GS246761	494320
GS246761	361016
GS246761	315159
GS246761	363982
GS246761	406166
GS246761	363093
GS246761	396551
GS246761	396527
GS246761	361237
GS246761	360838
GS246761	396552
GS246761	502684
GS246761	500450
GS246761	303684
GS246761	502421
GS246761	295062
GS246761	500909
GS246761	299269
GS246761	365460
GS246761	297832
GS246761	291618
GS246761	499189
GS246761	289264
GS246761	305012
GS246761	498003
GS246761	287847
GS246761	361412
GS246761	553106
GS246761	498726
GS246761	288044
GS246761	302363
GS246761	497979
GS246761	316539
GS246761	293860
GS246761	363517
GS246761	307938
GS246761	500219
GS246761	307251
GS246761	501174
GS246761	317203
GS246761	298692
GS246761	498963
GS246761	364395
GS246761	317381
GS246761	499021
GS246761	497983
GS246761	315712
GS246761	498834
GS246761	500117
GS246761	367944
GS246761	302516
GS246761	309349
GS246761	288751
GS246761	498796
GS246761	304984
GS246761	317377
GS246761	362799
GS246761	300913
GS246761	317494
GS246761	499964
GS246761	498392
GS246761	302671
GS246761	360919
GS246761	497923
GS246761	499668
GS246761	500047
GS246761	300950
GS246761	499846
GS246761	301388
GS246761	305434
GS246761	361669
GS246761	500750
GS246761	289270
GS246761	298528
GS246761	296867
GS246761	497913
GS246761	499422
GS246761	497941
GS246761	500137
GS246761	498922
GS246761	292486
GS246761	367915
GS246761	498650
GS246761	308742
GS246761	310250
GS246761	292165
GS246761	499586
GS246761	360668
GS246761	316022
GS246761	317420
GS246761	499156
GS246761	287419
GS246761	313373
GS246761	304280
GS246761	317247
GS246761	363442
GS246761	300455
GS246761	312108
GS246761	288611
GS246761	317396
GS246761	498066
GS246761	554353
GS246761	501998
GS246761	293840
GS246761	313296
GS246761	361481
GS246761	291936
GS246761	500280
GS246761	499885
GS246761	500308
GS246761	499362
GS246761	310200
GS246761	500917
GS246761	498898
GS246761	302489
GS246761	311866
GS246761	498866
GS246761	500996
GS246761	303812
GS246761	361327
GS246761	296866
GS246761	293491
GS246761	497926
GS246761	313438
GS246761	361174
GS246761	361142
GS246761	317368
GS246761	309208
GS246761	499302
GS246761	498398
GS246761	499589
GS246761	501158
GS246761	288275
GS246761	501630
GS246761	317435
GS246761	301650
GS246761	498944
GS246761	317183
GS246761	317196
GS246761	500578
GS246761	365179
GS246761	501160
GS246761	291853
GS246761	500442
GS246761	305166
GS246761	299129
GS246761	291847
GS246761	302619
GS246761	498399
GS246761	363555
GS246761	499014
GS246761	499240
GS246761	499425
GS246761	500227
GS246761	498228
GS246761	364823
GS246761	311956
GS246761	304458
GS246761	498416
GS246761	307206
GS246761	297846
GS246761	301168
GS246761	690276
GS246761	690262
GS246761	688996
GS246761	679869
GS246761	679812
GS246761	574523
GS246761	116996
GS246761	691499
GS246761	691455
GS246761	691429
GS246761	690195
GS246761	688843
GS246761	684961
GS246761	681023
GS246761	679713
GS246761	690038
GS246761	688721
GS246761	686117
GS246761	679668
GS246761	689978
GS246761	687358
GS246761	686019
GS246761	679532
GS246761	301295
GS246761	691149
GS246761	688553
GS246761	680723
GS246761	680712
GS246761	303730
GS246761	691018
GS246761	688429
GS246761	688422
GS246761	685882
GS246761	501231
GS246761	499947
GS246761	304929
GS246761	291944
GS246761	688394
GS246761	685756
GS246761	680451
GS246761	680434
GS246761	680404
GS246761	689779
GS246761	641452
GS246761	494500
GS246761	287867
GS246761	690755
GS246761	404781
GS246761	294254
GS246761	25119
GS246761	691995
GS246761	689364
GS246761	685462
GS246761	685451
GS246761	685448
GS246761	685433
GS246761	499506
GS246761	301957
GS246761	299339
GS246761	299314
GS246761	691842
GS246761	691835
GS246761	689256
GS246761	685325
GS246761	681407
GS246761	364224
GS246761	362994
GS246761	361673
GS246761	690489
GS246761	690442
GS246761	681395
GS246761	681377
GS246761	678739
GS246761	368001
GS246761	681288
GS246761	679949
GS246761	408248
GS246761	309433
GS246761	24750
GS246761	314436
GS246761	791259
GS246761	414788
GS246761	100125384
GS246761	100125374
GS246761	100125362
GS246761	100188934
GS246761	100188944
GS246761	100147704
GS246761	100302373
GS246761	100302465
GS246761	100314291
GS246761	100314274
GS246761	100314256
GS246761	100314207
GS246761	100314111
GS246761	100314106
GS246761	100314105
GS246761	100314008
GS246761	100313983
GS246761	296936
GS246761	100526613
GS246761	100568448
GS246761	108348126
GS246761	108348156
GS248528	29316
GS248528	25238
GS248528	24208
GS248528	25698
GS248528	25297
GS248528	25298
GS248528	25405
GS248528	24251
GS248528	25599
GS248528	24252
GS248528	25749
GS248528	25654
GS248528	25305
GS248528	25282
GS248528	25756
GS248528	29145
GS248528	25427
GS248528	25113
GS248528	25130
GS248528	24890
GS248528	25441
GS248528	25317
GS248528	25177
GS248528	24379
GS248528	50577
GS248528	25024
GS248528	50564
GS248528	25236
GS248528	29466
GS248528	24412
GS248528	293621
GS248528	25461
GS248528	25151
GS248528	24504
GS248528	25467
GS248528	25110
GS248528	24560
GS248528	24565
GS248528	25744
GS248528	24596
GS248528	24604
GS248528	29700
GS248528	25133
GS248528	29353
GS248528	362515
GS248528	24678
GS248528	25031
GS248528	25738
GS248528	25527
GS248528	24924
GS248528	50561
GS248528	24716
GS248528	54291
GS248528	29744
GS248528	29667
GS248528	29499
GS248528	54300
GS248528	25027
GS248528	25693
GS248528	29502
GS248528	25012
GS248528	29219
GS248528	29211
GS248528	25357
GS248528	25628
GS248528	25570
GS248528	24855
GS248528	29555
GS248528	25696
GS248528	29543
GS248528	29175
GS248528	29719
GS248528	64356
GS248528	29407
GS248528	63997
GS248528	29427
GS248528	29583
GS248528	29709
GS248528	60577
GS248528	58967
GS248528	59087
GS248528	29556
GS248528	60337
GS248528	24586
GS248528	29430
GS248528	65187
GS248528	81722
GS248528	83833
GS248528	65194
GS248528	360272
GS248528	83709
GS248528	78956
GS248528	170837
GS248528	65023
GS248528	140866
GS248528	83842
GS248528	116721
GS248528	60379
GS248528	114612
GS248528	78976
GS248528	29637
GS248528	114106
GS248528	64461
GS248528	29254
GS248528	117130
GS248528	27150
GS248528	296706
GS248528	117183
GS248528	156873
GS248528	117277
GS248528	140933
GS248528	117043
GS248528	117536
GS248528	58945
GS248528	245975
GS248528	84481
GS248528	81677
GS248528	84420
GS248528	116638
GS248528	84030
GS248528	155183
GS248528	84488
GS248528	140915
GS248528	79248
GS248528	140910
GS248528	83708
GS248528	171381
GS248528	79253
GS248528	84359
GS248528	171051
GS248528	192215
GS248528	66024
GS248528	114089
GS248528	192226
GS248528	79212
GS248528	89786
GS248528	81741
GS248528	81753
GS248528	170929
GS248528	85268
GS248528	114245
GS248528	116599
GS248528	66016
GS248528	81825
GS248528	116490
GS248528	55939
GS248528	85262
GS248528	246150
GS248528	84404
GS248528	116564
GS248528	246770
GS248528	83505
GS248528	140665
GS248528	81632
GS248528	60323
GS248528	81681
GS248528	116506
GS248528	78965
GS248528	60444
GS248528	246074
GS248528	81726
GS248528	83580
GS248528	112400
GS248528	171407
GS248528	298992
GS248528	252854
GS248528	117018
GS248528	64619
GS248528	171571
GS248528	84575
GS248528	170843
GS248528	116728
GS248528	171358
GS248528	246149
GS248528	246245
GS248528	266802
GS248528	282817
GS248528	286971
GS248528	79213
GS248528	85332
GS248528	65025
GS248528	266709
GS248528	85496
GS248528	65218
GS248528	259226
GS248528	246249
GS248528	300992
GS248528	246279
GS248528	302822
GS248528	84686
GS248528	83500
GS248528	171018
GS248528	312440
GS248528	191574
GS248528	252827
GS248528	287005
GS248528	246757
GS248528	50872
GS248528	245963
GS248528	246143
GS248528	59114
GS248528	313453
GS248528	311169
GS248528	353255
GS248528	314614
GS248528	300286
GS248528	359726
GS248528	353257
GS248528	171574
GS248528	361289
GS248528	364682
GS248528	300668
GS248528	293650
GS248528	299156
GS248528	362245
GS248528	311615
GS248528	362979
GS248528	304135
GS248528	353305
GS248528	363455
GS248528	360718
GS248528	445269
GS248528	305353
GS248528	308923
GS248528	408217
GS248528	361537
GS248528	290648
GS248528	291325
GS248528	407765
GS248528	295490
GS248528	317407
GS248528	308410
GS248528	408200
GS248528	298104
GS248528	361727
GS248528	304104
GS248528	363130
GS248528	316370
GS248528	290679
GS248528	313242
GS248528	309071
GS248528	307604
GS248528	296616
GS248528	312474
GS248528	291689
GS248528	287420
GS248528	361705
GS248528	315133
GS248528	297561
GS248528	315294
GS248528	293947
GS248528	300996
GS248528	303008
GS248528	314198
GS248528	306073
GS248528	361696
GS248528	296182
GS248528	288321
GS248528	296178
GS248528	308345
GS248528	289468
GS248528	307487
GS248528	362456
GS248528	287101
GS248528	307585
GS248528	298399
GS248528	291978
GS248528	361648
GS248528	361420
GS248528	301235
GS248528	297595
GS248528	312510
GS248528	360792
GS248528	316312
GS248528	296267
GS248528	362981
GS248528	315594
GS248528	362178
GS248528	360834
GS248528	315165
GS248528	307514
GS248528	292737
GS248528	365394
GS248528	315957
GS248528	366140
GS248528	361506
GS248528	308346
GS248528	289560
GS248528	311826
GS248528	366163
GS248528	310377
GS248528	361528
GS248528	310315
GS248528	314061
GS248528	298003
GS248528	314523
GS248528	310764
GS248528	306164
GS248528	303631
GS248528	288906
GS248528	362595
GS248528	311412
GS248528	361495
GS248528	314405
GS248528	305428
GS248528	303164
GS248528	29162
GS248528	305081
GS248528	361328
GS248528	310694
GS248528	309457
GS248528	287738
GS248528	291212
GS248528	309459
GS248528	309659
GS248528	312052
GS248528	362472
GS248528	288369
GS248528	299954
GS248528	361574
GS248528	307839
GS248528	315807
GS248528	362861
GS248528	293148
GS248528	297942
GS248528	288606
GS248528	290426
GS248528	304822
GS248528	303240
GS248528	293967
GS248528	366957
GS248528	304581
GS248528	309156
GS248528	364879
GS248528	313977
GS248528	301007
GS248528	294390
GS248528	289338
GS248528	311658
GS248528	361898
GS248528	295325
GS248528	361946
GS248528	303336
GS248528	360602
GS248528	287479
GS248528	362983
GS248528	292658
GS248528	298544
GS248528	288743
GS248528	311651
GS248528	295333
GS248528	296968
GS248528	362971
GS248528	308911
GS248528	362766
GS248528	308463
GS248528	361686
GS248528	307916
GS248528	363172
GS248528	362751
GS248528	313653
GS248528	300320
GS248528	308236
GS248528	289280
GS248528	315045
GS248528	363872
GS248528	310207
GS248528	311341
GS248528	365396
GS248528	289088
GS248528	316233
GS248528	290668
GS248528	315999
GS248528	314870
GS248528	293016
GS248528	310615
GS248528	303741
GS248528	306974
GS248528	360866
GS248528	292874
GS248528	366452
GS248528	362896
GS248528	300754
GS248528	366619
GS248528	361930
GS248528	311337
GS248528	299905
GS248528	313777
GS248528	310417
GS248528	289904
GS248528	305104
GS248528	287273
GS248528	361813
GS248528	361057
GS248528	290959
GS248528	289019
GS248528	298690
GS248528	292554
GS248528	316599
GS248528	312200
GS248528	288661
GS248528	312199
GS248528	362918
GS248528	304343
GS248528	292041
GS248528	304378
GS248528	314641
GS248528	312649
GS248528	290912
GS248528	295088
GS248528	298771
GS248528	287645
GS248528	304935
GS248528	304500
GS248528	302969
GS248528	308028
GS248528	301010
GS248528	304592
GS248528	291130
GS248528	309969
GS248528	287269
GS248528	298767
GS248528	298696
GS248528	301431
GS248528	299139
GS248528	362506
GS248528	296621
GS248528	293669
GS248528	300197
GS248528	303764
GS248528	311607
GS248528	298086
GS248528	294693
GS248528	361183
GS248528	300836
GS248528	315523
GS248528	362226
GS248528	362142
GS248528	297077
GS248528	301265
GS248528	309465
GS248528	365355
GS248528	296478
GS248528	291960
GS248528	296925
GS248528	303382
GS248528	367323
GS248528	308322
GS248528	366474
GS248528	311184
GS248528	298694
GS248528	362892
GS248528	311415
GS248528	311852
GS248528	300367
GS248528	287450
GS248528	298366
GS248528	293688
GS248528	361169
GS248528	362415
GS248528	313620
GS248528	289323
GS248528	315599
